"V1"	"V2"	"complex"
"383"	"PSMB1"	"PSMB3"	"PA28-20S proteasome"
"384"	"PSMB1"	"PSMB2"	"PA28-20S proteasome"
"385"	"PSMA6"	"PSMB1"	"PA28-20S proteasome"
"386"	"PSMB1"	"PSME1"	"PA28-20S proteasome"
"387"	"PSMB1"	"PSMB7"	"PA28-20S proteasome"
"388"	"PSMB1"	"PSME2"	"PA28-20S proteasome"
"389"	"PSMA1"	"PSMA2"	"PA28-20S proteasome"
"390"	"PSMA1"	"PSMA3"	"PA28-20S proteasome"
"391"	"PSMA1"	"PSMA4"	"PA28-20S proteasome"
"392"	"PSMA1"	"PSMA5"	"PA28-20S proteasome"
"393"	"PSMA1"	"PSMB4"	"PA28-20S proteasome"
"394"	"PSMA1"	"PSMB6"	"PA28-20S proteasome"
"395"	"PSMA1"	"PSMB5"	"PA28-20S proteasome"
"396"	"PSMA1"	"PSMB3"	"PA28-20S proteasome"
"397"	"PSMA1"	"PSMB2"	"PA28-20S proteasome"
"398"	"PSMA1"	"PSME1"	"PA28-20S proteasome"
"399"	"PSMA1"	"PSMB7"	"PA28-20S proteasome"
"400"	"PSMA1"	"PSME2"	"PA28-20S proteasome"
"401"	"PSMA2"	"PSMA3"	"PA28-20S proteasome"
"402"	"PSMA2"	"PSMA4"	"PA28-20S proteasome"
"403"	"PSMA2"	"PSMA5"	"PA28-20S proteasome"
"404"	"PSMA2"	"PSMB4"	"PA28-20S proteasome"
"405"	"PSMA2"	"PSMB6"	"PA28-20S proteasome"
"406"	"PSMA2"	"PSMB5"	"PA28-20S proteasome"
"407"	"PSMA2"	"PSMB3"	"PA28-20S proteasome"
"408"	"PSMA2"	"PSMB2"	"PA28-20S proteasome"
"409"	"PSMA2"	"PSMA6"	"PA28-20S proteasome"
"410"	"PSMA2"	"PSME1"	"PA28-20S proteasome"
"411"	"PSMA2"	"PSMB7"	"PA28-20S proteasome"
"412"	"PSMA2"	"PSME2"	"PA28-20S proteasome"
"413"	"PSMA3"	"PSMA4"	"PA28-20S proteasome"
"414"	"PSMA3"	"PSMA5"	"PA28-20S proteasome"
"415"	"PSMA3"	"PSMB4"	"PA28-20S proteasome"
"416"	"PSMA3"	"PSMB6"	"PA28-20S proteasome"
"417"	"PSMA3"	"PSMB5"	"PA28-20S proteasome"
"418"	"PSMA3"	"PSMB3"	"PA28-20S proteasome"
"419"	"PSMA3"	"PSMB2"	"PA28-20S proteasome"
"420"	"PSMA3"	"PSMA6"	"PA28-20S proteasome"
"421"	"PSMA3"	"PSME1"	"PA28-20S proteasome"
"422"	"PSMA3"	"PSMB7"	"PA28-20S proteasome"
"423"	"PSMA3"	"PSME2"	"PA28-20S proteasome"
"424"	"PSMA4"	"PSMA5"	"PA28-20S proteasome"
"425"	"PSMA4"	"PSMB4"	"PA28-20S proteasome"
"426"	"PSMA4"	"PSMB6"	"PA28-20S proteasome"
"427"	"PSMA4"	"PSMB5"	"PA28-20S proteasome"
"428"	"PSMA4"	"PSMB3"	"PA28-20S proteasome"
"429"	"PSMA4"	"PSMB2"	"PA28-20S proteasome"
"430"	"PSMA4"	"PSMA6"	"PA28-20S proteasome"
"431"	"PSMA4"	"PSME1"	"PA28-20S proteasome"
"432"	"PSMA4"	"PSMB7"	"PA28-20S proteasome"
"433"	"PSMA4"	"PSME2"	"PA28-20S proteasome"
"434"	"PSMA5"	"PSMB4"	"PA28-20S proteasome"
"435"	"PSMA5"	"PSMB6"	"PA28-20S proteasome"
"436"	"PSMA5"	"PSMB5"	"PA28-20S proteasome"
"437"	"PSMA5"	"PSMB3"	"PA28-20S proteasome"
"438"	"PSMA5"	"PSMB2"	"PA28-20S proteasome"
"439"	"PSMA5"	"PSMA6"	"PA28-20S proteasome"
"440"	"PSMA5"	"PSME1"	"PA28-20S proteasome"
"441"	"PSMA5"	"PSMB7"	"PA28-20S proteasome"
"442"	"PSMA5"	"PSME2"	"PA28-20S proteasome"
"443"	"PSMB4"	"PSMB6"	"PA28-20S proteasome"
"444"	"PSMB4"	"PSMB5"	"PA28-20S proteasome"
"445"	"PSMB3"	"PSMB4"	"PA28-20S proteasome"
"446"	"PSMB2"	"PSMB4"	"PA28-20S proteasome"
"447"	"PSMA6"	"PSMB4"	"PA28-20S proteasome"
"448"	"PSMB4"	"PSME1"	"PA28-20S proteasome"
"449"	"PSMB4"	"PSMB7"	"PA28-20S proteasome"
"450"	"PSMB4"	"PSME2"	"PA28-20S proteasome"
"451"	"PSMB5"	"PSMB6"	"PA28-20S proteasome"
"452"	"PSMB3"	"PSMB6"	"PA28-20S proteasome"
"453"	"PSMB2"	"PSMB6"	"PA28-20S proteasome"
"454"	"PSMA6"	"PSMB6"	"PA28-20S proteasome"
"455"	"PSMB6"	"PSME1"	"PA28-20S proteasome"
"456"	"PSMB6"	"PSMB7"	"PA28-20S proteasome"
"457"	"PSMB6"	"PSME2"	"PA28-20S proteasome"
"458"	"PSMB3"	"PSMB5"	"PA28-20S proteasome"
"459"	"PSMB2"	"PSMB5"	"PA28-20S proteasome"
"460"	"PSMA6"	"PSMB5"	"PA28-20S proteasome"
"461"	"PSMB5"	"PSME1"	"PA28-20S proteasome"
"462"	"PSMB5"	"PSMB7"	"PA28-20S proteasome"
"463"	"PSMB5"	"PSME2"	"PA28-20S proteasome"
"464"	"PSMB2"	"PSMB3"	"PA28-20S proteasome"
"465"	"PSMA6"	"PSMB3"	"PA28-20S proteasome"
"466"	"PSMB3"	"PSME1"	"PA28-20S proteasome"
"467"	"PSMB3"	"PSMB7"	"PA28-20S proteasome"
"468"	"PSMB3"	"PSME2"	"PA28-20S proteasome"
"469"	"PSMA6"	"PSMB2"	"PA28-20S proteasome"
"470"	"PSMB2"	"PSME1"	"PA28-20S proteasome"
"471"	"PSMB2"	"PSMB7"	"PA28-20S proteasome"
"472"	"PSMB2"	"PSME2"	"PA28-20S proteasome"
"473"	"PSMA6"	"PSME1"	"PA28-20S proteasome"
"474"	"PSMA6"	"PSMB7"	"PA28-20S proteasome"
"475"	"PSMA6"	"PSME2"	"PA28-20S proteasome"
"476"	"PSMB7"	"PSME1"	"PA28-20S proteasome"
"477"	"PSME1"	"PSME2"	"PA28-20S proteasome"
"478"	"PSMB7"	"PSME2"	"PA28-20S proteasome"
"479"	"PSMA7"	"PSME3"	"PA28gamma-20S proteasome"
"480"	"PSMB1"	"PSME3"	"PA28gamma-20S proteasome"
"481"	"PSMA1"	"PSME3"	"PA28gamma-20S proteasome"
"482"	"PSMA2"	"PSME3"	"PA28gamma-20S proteasome"
"483"	"PSMA3"	"PSME3"	"PA28gamma-20S proteasome"
"484"	"PSMA4"	"PSME3"	"PA28gamma-20S proteasome"
"485"	"PSMA5"	"PSME3"	"PA28gamma-20S proteasome"
"486"	"PSMB4"	"PSME3"	"PA28gamma-20S proteasome"
"487"	"PSMB6"	"PSME3"	"PA28gamma-20S proteasome"
"488"	"PSMB5"	"PSME3"	"PA28gamma-20S proteasome"
"489"	"PSMB3"	"PSME3"	"PA28gamma-20S proteasome"
"490"	"PSMB2"	"PSME3"	"PA28gamma-20S proteasome"
"491"	"PSMA6"	"PSME3"	"PA28gamma-20S proteasome"
"492"	"PSMB7"	"PSME3"	"PA28gamma-20S proteasome"
"493"	"RBX1"	"VHL"	"Ubiquitin E3 ligase (VHL, TCEB1, TCEB2, CUL2, RBX1)"
"494"	"CUL2"	"VHL"	"Ubiquitin E3 ligase (VHL, TCEB1, TCEB2, CUL2, RBX1)"
"495"	"ELOC"	"VHL"	"Ubiquitin E3 ligase (VHL, TCEB1, TCEB2, CUL2, RBX1)"
"496"	"ELOB"	"VHL"	"Ubiquitin E3 ligase (VHL, TCEB1, TCEB2, CUL2, RBX1)"
"497"	"ELOC"	"RBX1"	"Ubiquitin E3 ligase (VHL, TCEB1, TCEB2, CUL2, RBX1)"
"498"	"ELOB"	"RBX1"	"Ubiquitin E3 ligase (VHL, TCEB1, TCEB2, CUL2, RBX1)"
"499"	"CUL2"	"ELOC"	"Ubiquitin E3 ligase (VHL, TCEB1, TCEB2, CUL2, RBX1)"
"500"	"CUL2"	"ELOB"	"Ubiquitin E3 ligase (VHL, TCEB1, TCEB2, CUL2, RBX1)"
"501"	"ASB1"	"ELOC"	"Ubiquitin E3 ligase (ASB1, TCEB1, TCEB2, CUL5, RNF7)"
"502"	"ASB1"	"ELOB"	"Ubiquitin E3 ligase (ASB1, TCEB1, TCEB2, CUL5, RNF7)"
"503"	"ASB1"	"CUL5"	"Ubiquitin E3 ligase (ASB1, TCEB1, TCEB2, CUL5, RNF7)"
"504"	"ASB1"	"RNF7"	"Ubiquitin E3 ligase (ASB1, TCEB1, TCEB2, CUL5, RNF7)"
"505"	"ASB6"	"ELOC"	"Ubiquitin E3 ligase (ASB6, TCEB1, TCEB2, CUL5, RNF7)"
"506"	"ASB6"	"ELOB"	"Ubiquitin E3 ligase (ASB6, TCEB1, TCEB2, CUL5, RNF7)"
"507"	"ASB6"	"CUL5"	"Ubiquitin E3 ligase (ASB6, TCEB1, TCEB2, CUL5, RNF7)"
"508"	"ASB6"	"RNF7"	"Ubiquitin E3 ligase (ASB6, TCEB1, TCEB2, CUL5, RNF7)"
"509"	"ASB7"	"ELOC"	"Ubiquitin E3 ligase (ASB7, TCEB1, TCEB2, CUL5, RNF7)"
"510"	"ASB7"	"ELOB"	"Ubiquitin E3 ligase (ASB7, TCEB1, TCEB2, CUL5, RNF7)"
"511"	"ASB7"	"CUL5"	"Ubiquitin E3 ligase (ASB7, TCEB1, TCEB2, CUL5, RNF7)"
"512"	"ASB7"	"RNF7"	"Ubiquitin E3 ligase (ASB7, TCEB1, TCEB2, CUL5, RNF7)"
"513"	"ASB12"	"ELOC"	"Ubiquitin E3 ligase (ASB12, TCEB1, TCEB2, CUL5, RNF7)"
"514"	"ASB12"	"ELOB"	"Ubiquitin E3 ligase (ASB12, TCEB1, TCEB2, CUL5, RNF7)"
"515"	"ASB12"	"CUL5"	"Ubiquitin E3 ligase (ASB12, TCEB1, TCEB2, CUL5, RNF7)"
"516"	"ASB12"	"RNF7"	"Ubiquitin E3 ligase (ASB12, TCEB1, TCEB2, CUL5, RNF7)"
"517"	"CUL5"	"RBX1"	"Ubiquitin E3 ligase (WSB1, TCEB1, TCEB2, CUL5, RBX1)"
"518"	"RBX1"	"WSB1"	"Ubiquitin E3 ligase (WSB1, TCEB1, TCEB2, CUL5, RBX1)"
"519"	"ELOC"	"WSB1"	"Ubiquitin E3 ligase (WSB1, TCEB1, TCEB2, CUL5, RBX1)"
"520"	"ELOB"	"WSB1"	"Ubiquitin E3 ligase (WSB1, TCEB1, TCEB2, CUL5, RBX1)"
"521"	"CUL5"	"WSB1"	"Ubiquitin E3 ligase (WSB1, TCEB1, TCEB2, CUL5, RBX1)"
"522"	"MED24"	"MED7"	"CRSP complex"
"523"	"MED26"	"MED7"	"CRSP complex"
"524"	"MED1"	"MED7"	"CRSP complex"
"525"	"MED27"	"MED7"	"CRSP complex"
"526"	"MED17"	"MED7"	"CRSP complex"
"527"	"MED23"	"MED7"	"CRSP complex"
"528"	"MED14"	"MED26"	"CRSP complex"
"529"	"MED14"	"MED27"	"CRSP complex"
"530"	"MED14"	"MED23"	"CRSP complex"
"531"	"MED24"	"MED27"	"CRSP complex"
"532"	"MED1"	"MED26"	"CRSP complex"
"533"	"MED26"	"MED27"	"CRSP complex"
"534"	"MED1"	"MED27"	"CRSP complex"
"535"	"MED1"	"MED23"	"CRSP complex"
"536"	"MED17"	"MED27"	"CRSP complex"
"537"	"MED23"	"MED27"	"CRSP complex"
"538"	"CAND1"	"RBX1"	"CAND1-CUL1-RBX1 complex"
"539"	"CAND1"	"CUL1"	"CAND1-CUL1-RBX1 complex"
"540"	"HUWE1"	"NPM1"	"ARF-Mule complex"
"541"	"CDKN2A"	"NPM1"	"ARF-Mule complex"
"542"	"CDKN2A"	"HUWE1"	"ARF-Mule complex"
"543"	"CAND1"	"CUL2"	"CAND1-CUL2-RBX1 complex"
"544"	"CUL3"	"RBX1"	"CAND1-CUL3-RBX1 complex"
"545"	"CAND1"	"CUL3"	"CAND1-CUL3-RBX1 complex"
"546"	"CAND1"	"CUL4A"	"CAND1-CUL4A-RBX1 complex"
"547"	"CAND1"	"CUL4B"	"CAND1-CUL4B-RBX1 complex"
"548"	"MED24"	"MED6"	"SMCC complex"
"549"	"CCNC"	"MED24"	"SMCC complex"
"550"	"CDK8"	"MED24"	"SMCC complex"
"551"	"MED21"	"MED24"	"SMCC complex"
"552"	"MED24"	"MED31"	"SMCC complex"
"553"	"MED1"	"MED6"	"SMCC complex"
"554"	"CCNC"	"MED1"	"SMCC complex"
"555"	"MED1"	"MED21"	"SMCC complex"
"556"	"MED1"	"MED31"	"SMCC complex"
"557"	"MED23"	"MED6"	"NAT complex"
"558"	"CCNC"	"MED23"	"NAT complex"
"559"	"CDK8"	"MED23"	"NAT complex"
"560"	"MED21"	"MED23"	"NAT complex"
"561"	"MED10"	"MED23"	"NAT complex"
"562"	"MED25"	"MED7"	"ARC complex"
"563"	"MED12"	"MED7"	"ARC complex"
"564"	"MED7"	"MED8"	"ARC complex"
"565"	"MED15"	"MED7"	"ARC complex"
"566"	"MED4"	"MED7"	"ARC complex"
"567"	"MED13"	"MED7"	"ARC complex"
"568"	"ACAD8"	"MED7"	"ARC complex"
"569"	"MED14"	"MED25"	"ARC complex"
"570"	"MED14"	"MED8"	"ARC complex"
"571"	"MED14"	"MED15"	"ARC complex"
"572"	"MED14"	"MED4"	"ARC complex"
"573"	"MED13"	"MED14"	"ARC complex"
"574"	"ACAD8"	"MED14"	"ARC complex"
"575"	"MED24"	"MED25"	"ARC complex"
"576"	"MED24"	"MED8"	"ARC complex"
"577"	"MED13"	"MED24"	"ARC complex"
"578"	"ACAD8"	"MED24"	"ARC complex"
"579"	"MED26"	"MED6"	"ARC complex"
"580"	"MED25"	"MED6"	"ARC complex"
"581"	"MED12"	"MED6"	"ARC complex"
"582"	"MED6"	"MED8"	"ARC complex"
"583"	"MED15"	"MED6"	"ARC complex"
"584"	"MED4"	"MED6"	"ARC complex"
"585"	"MED17"	"MED6"	"ARC complex"
"586"	"MED13"	"MED6"	"ARC complex"
"587"	"ACAD8"	"MED6"	"ARC complex"
"588"	"MED25"	"MED26"	"ARC complex"
"589"	"MED12"	"MED26"	"ARC complex"
"590"	"MED26"	"MED8"	"ARC complex"
"591"	"MED13"	"MED26"	"ARC complex"
"592"	"ACAD8"	"MED26"	"ARC complex"
"593"	"MED1"	"MED25"	"ARC complex"
"594"	"MED1"	"MED8"	"ARC complex"
"595"	"MED1"	"MED15"	"ARC complex"
"596"	"MED1"	"MED4"	"ARC complex"
"597"	"MED1"	"MED13"	"ARC complex"
"598"	"ACAD8"	"MED1"	"ARC complex"
"599"	"MED12"	"MED25"	"ARC complex"
"600"	"MED25"	"MED8"	"ARC complex"
"601"	"MED15"	"MED25"	"ARC complex"
"602"	"MED25"	"MED4"	"ARC complex"
"603"	"MED17"	"MED25"	"ARC complex"
"604"	"MED13"	"MED25"	"ARC complex"
"605"	"ACAD8"	"MED25"	"ARC complex"
"606"	"MED23"	"MED25"	"ARC complex"
"607"	"MED12"	"MED8"	"ARC complex"
"608"	"MED12"	"MED15"	"ARC complex"
"609"	"MED12"	"MED4"	"ARC complex"
"610"	"MED12"	"MED13"	"ARC complex"
"611"	"ACAD8"	"MED12"	"ARC complex"
"612"	"MED12"	"MED23"	"ARC complex"
"613"	"MED15"	"MED8"	"ARC complex"
"614"	"MED4"	"MED8"	"ARC complex"
"615"	"MED17"	"MED8"	"ARC complex"
"616"	"MED13"	"MED8"	"ARC complex"
"617"	"ACAD8"	"MED8"	"ARC complex"
"618"	"MED23"	"MED8"	"ARC complex"
"619"	"MED13"	"MED15"	"ARC complex"
"620"	"ACAD8"	"MED15"	"ARC complex"
"621"	"MED13"	"MED4"	"ARC complex"
"622"	"ACAD8"	"MED4"	"ARC complex"
"623"	"MED13"	"MED17"	"ARC complex"
"624"	"ACAD8"	"MED17"	"ARC complex"
"625"	"ACAD8"	"MED13"	"ARC complex"
"626"	"MED13"	"MED23"	"ARC complex"
"627"	"ACAD8"	"MED23"	"ARC complex"
"628"	"ARID1A"	"BRCA1"	"SWI-SNF chromatin remodeling-related-BRCA1 complex"
"629"	"ARID1A"	"SMARCD2"	"SWI-SNF chromatin remodeling-related-BRCA1 complex"
"630"	"ACTL6A"	"BRCA1"	"SWI-SNF chromatin remodeling-related-BRCA1 complex"
"631"	"BRCA1"	"SMARCA2"	"SWI-SNF chromatin remodeling-related-BRCA1 complex"
"632"	"BRCA1"	"SMARCA4"	"SWI-SNF chromatin remodeling-related-BRCA1 complex"
"633"	"BRCA1"	"SMARCB1"	"SWI-SNF chromatin remodeling-related-BRCA1 complex"
"634"	"BRCA1"	"SMARCC2"	"SWI-SNF chromatin remodeling-related-BRCA1 complex"
"635"	"BRCA1"	"SMARCC1"	"SWI-SNF chromatin remodeling-related-BRCA1 complex"
"636"	"BRCA1"	"SMARCD2"	"SWI-SNF chromatin remodeling-related-BRCA1 complex"
"637"	"BRCA1"	"SMARCE1"	"SWI-SNF chromatin remodeling-related-BRCA1 complex"
"638"	"SMARCD2"	"SMARCE1"	"SWI-SNF chromatin remodeling-related-BRCA1 complex"
"639"	"BRCA1"	"ZNF350"	"BRCA1-CTIP-ZBRK1 repressor complex"
"640"	"RBBP8"	"ZNF350"	"BRCA1-CTIP-ZBRK1 repressor complex"
"641"	"CDK1"	"RALBP1"	"RalBP1-CDC2-CCNB1 complex"
"642"	"FANCG"	"RPA2"	"BRAFT complex"
"643"	"FANCG"	"RPA1"	"BRAFT complex"
"644"	"FANCG"	"RPA3"	"BRAFT complex"
"645"	"FANCG"	"MLH1"	"BRAFT complex"
"646"	"BLM"	"FANCG"	"BRAFT complex"
"647"	"FANCG"	"TOP3A"	"BRAFT complex"
"648"	"FANCG"	"RMI1"	"BRAFT complex"
"649"	"FANCA"	"RPA2"	"BRAFT complex"
"650"	"FANCA"	"RPA1"	"BRAFT complex"
"651"	"FANCA"	"RPA3"	"BRAFT complex"
"652"	"FANCA"	"MLH1"	"BRAFT complex"
"653"	"BLM"	"FANCA"	"BRAFT complex"
"654"	"FANCA"	"TOP3A"	"BRAFT complex"
"655"	"FANCA"	"RMI1"	"BRAFT complex"
"656"	"FANCC"	"RPA2"	"BRAFT complex"
"657"	"FANCE"	"RPA2"	"BRAFT complex"
"658"	"FANCF"	"RPA2"	"BRAFT complex"
"659"	"FANCL"	"RPA2"	"BRAFT complex"
"660"	"FANCC"	"RPA1"	"BRAFT complex"
"661"	"FANCE"	"RPA1"	"BRAFT complex"
"662"	"FANCF"	"RPA1"	"BRAFT complex"
"663"	"FANCL"	"RPA1"	"BRAFT complex"
"664"	"FANCC"	"RPA3"	"BRAFT complex"
"665"	"FANCE"	"RPA3"	"BRAFT complex"
"666"	"FANCF"	"RPA3"	"BRAFT complex"
"667"	"FANCL"	"RPA3"	"BRAFT complex"
"668"	"FANCC"	"MLH1"	"BRAFT complex"
"669"	"FANCE"	"MLH1"	"BRAFT complex"
"670"	"FANCF"	"MLH1"	"BRAFT complex"
"671"	"FANCL"	"MLH1"	"BRAFT complex"
"672"	"BLM"	"FANCC"	"BRAFT complex"
"673"	"BLM"	"FANCE"	"BRAFT complex"
"674"	"BLM"	"FANCF"	"BRAFT complex"
"675"	"BLM"	"FANCL"	"BRAFT complex"
"676"	"FANCC"	"TOP3A"	"BRAFT complex"
"677"	"FANCC"	"RMI1"	"BRAFT complex"
"678"	"FANCE"	"TOP3A"	"BRAFT complex"
"679"	"FANCF"	"TOP3A"	"BRAFT complex"
"680"	"FANCL"	"TOP3A"	"BRAFT complex"
"681"	"FANCE"	"RMI1"	"BRAFT complex"
"682"	"FANCF"	"RMI1"	"BRAFT complex"
"683"	"FANCL"	"RMI1"	"BRAFT complex"
"684"	"FANCB"	"RMI1"	"FA core complex (Fanconi anemia core complex)"
"685"	"RAD17"	"RFC4"	"RAD17-RFC complex"
"686"	"RAD17"	"RFC2"	"RAD17-RFC complex"
"687"	"RAD17"	"RFC5"	"RAD17-RFC complex"
"688"	"RAD17"	"RFC3"	"RAD17-RFC complex"
"689"	"HUS1"	"RAD1"	"9-1-1 complex"
"690"	"RAD1"	"RAD9A"	"9-1-1 complex"
"691"	"HUS1"	"RAD9A"	"9-1-1 complex"
"692"	"RAD1"	"RAD17"	"9-1-1-RAD17-RFC complex"
"693"	"RAD1"	"RFC4"	"9-1-1-RAD17-RFC complex"
"694"	"RAD1"	"RFC2"	"9-1-1-RAD17-RFC complex"
"695"	"RAD1"	"RFC5"	"9-1-1-RAD17-RFC complex"
"696"	"RAD1"	"RFC3"	"9-1-1-RAD17-RFC complex"
"697"	"HUS1"	"RAD17"	"9-1-1-RAD17-RFC complex"
"698"	"HUS1"	"RFC4"	"9-1-1-RAD17-RFC complex"
"699"	"HUS1"	"RFC2"	"9-1-1-RAD17-RFC complex"
"700"	"HUS1"	"RFC5"	"9-1-1-RAD17-RFC complex"
"701"	"HUS1"	"RFC3"	"9-1-1-RAD17-RFC complex"
"702"	"RAD17"	"RAD9A"	"9-1-1-RAD17-RFC complex"
"703"	"RAD9A"	"RFC4"	"9-1-1-RAD17-RFC complex"
"704"	"RAD9A"	"RFC2"	"9-1-1-RAD17-RFC complex"
"705"	"RAD9A"	"RFC5"	"9-1-1-RAD17-RFC complex"
"706"	"RAD9A"	"RFC3"	"9-1-1-RAD17-RFC complex"
"707"	"RAD21"	"SMARCA5"	"SNF2h-cohesin-NuRD complex"
"708"	"MTA2"	"RAD21"	"SNF2h-cohesin-NuRD complex"
"709"	"MBD3"	"RAD21"	"SNF2h-cohesin-NuRD complex"
"710"	"RAD21"	"RBBP4"	"SNF2h-cohesin-NuRD complex"
"711"	"CHD3"	"RAD21"	"SNF2h-cohesin-NuRD complex"
"712"	"MTA1"	"RAD21"	"SNF2h-cohesin-NuRD complex"
"713"	"HDAC1"	"RAD21"	"SNF2h-cohesin-NuRD complex"
"714"	"RAD21"	"RBBP7"	"SNF2h-cohesin-NuRD complex"
"715"	"HDAC2"	"RAD21"	"SNF2h-cohesin-NuRD complex"
"716"	"BAZ1A"	"RAD21"	"SNF2h-cohesin-NuRD complex"
"717"	"MBD2"	"RAD21"	"SNF2h-cohesin-NuRD complex"
"718"	"MTA2"	"SMARCA5"	"SNF2h-cohesin-NuRD complex"
"719"	"MBD3"	"SMARCA5"	"SNF2h-cohesin-NuRD complex"
"720"	"RBBP4"	"SMARCA5"	"SNF2h-cohesin-NuRD complex"
"721"	"CHD3"	"SMARCA5"	"SNF2h-cohesin-NuRD complex"
"722"	"MTA1"	"SMARCA5"	"SNF2h-cohesin-NuRD complex"
"723"	"SMARCA5"	"SMC1A"	"SNF2h-cohesin-NuRD complex"
"724"	"RBBP7"	"SMARCA5"	"SNF2h-cohesin-NuRD complex"
"725"	"SMARCA5"	"STAG2"	"SNF2h-cohesin-NuRD complex"
"726"	"SMARCA5"	"STAG1"	"SNF2h-cohesin-NuRD complex"
"727"	"HDAC2"	"SMARCA5"	"SNF2h-cohesin-NuRD complex"
"728"	"MBD2"	"SMARCA5"	"SNF2h-cohesin-NuRD complex"
"729"	"SMARCA5"	"SMC3"	"SNF2h-cohesin-NuRD complex"
"730"	"MTA2"	"SMC1A"	"SNF2h-cohesin-NuRD complex"
"731"	"MTA2"	"STAG2"	"SNF2h-cohesin-NuRD complex"
"732"	"MTA2"	"STAG1"	"SNF2h-cohesin-NuRD complex"
"733"	"BAZ1A"	"MTA2"	"SNF2h-cohesin-NuRD complex"
"734"	"MTA2"	"SMC3"	"SNF2h-cohesin-NuRD complex"
"735"	"MBD3"	"SMC1A"	"SNF2h-cohesin-NuRD complex"
"736"	"MBD3"	"STAG2"	"SNF2h-cohesin-NuRD complex"
"737"	"MBD3"	"STAG1"	"SNF2h-cohesin-NuRD complex"
"738"	"BAZ1A"	"MBD3"	"SNF2h-cohesin-NuRD complex"
"739"	"MBD3"	"SMC3"	"SNF2h-cohesin-NuRD complex"
"740"	"RBBP4"	"SMC1A"	"SNF2h-cohesin-NuRD complex"
"741"	"RBBP4"	"STAG2"	"SNF2h-cohesin-NuRD complex"
"742"	"RBBP4"	"STAG1"	"SNF2h-cohesin-NuRD complex"
"743"	"BAZ1A"	"RBBP4"	"SNF2h-cohesin-NuRD complex"
"744"	"RBBP4"	"SMC3"	"SNF2h-cohesin-NuRD complex"
"745"	"CHD3"	"SMC1A"	"SNF2h-cohesin-NuRD complex"
"746"	"CHD3"	"STAG2"	"SNF2h-cohesin-NuRD complex"
"747"	"CHD3"	"STAG1"	"SNF2h-cohesin-NuRD complex"
"748"	"BAZ1A"	"CHD3"	"SNF2h-cohesin-NuRD complex"
"749"	"CHD3"	"SMC3"	"SNF2h-cohesin-NuRD complex"
"750"	"MTA1"	"SMC1A"	"SNF2h-cohesin-NuRD complex"
"751"	"MTA1"	"STAG2"	"SNF2h-cohesin-NuRD complex"
"752"	"MTA1"	"STAG1"	"SNF2h-cohesin-NuRD complex"
"753"	"BAZ1A"	"MTA1"	"SNF2h-cohesin-NuRD complex"
"754"	"MTA1"	"SMC3"	"SNF2h-cohesin-NuRD complex"
"755"	"HDAC1"	"SMC1A"	"SNF2h-cohesin-NuRD complex"
"756"	"HDAC1"	"STAG2"	"SNF2h-cohesin-NuRD complex"
"757"	"HDAC1"	"STAG1"	"SNF2h-cohesin-NuRD complex"
"758"	"BAZ1A"	"HDAC1"	"SNF2h-cohesin-NuRD complex"
"759"	"HDAC1"	"SMC3"	"SNF2h-cohesin-NuRD complex"
"760"	"RBBP7"	"SMC1A"	"SNF2h-cohesin-NuRD complex"
"761"	"HDAC2"	"SMC1A"	"SNF2h-cohesin-NuRD complex"
"762"	"BAZ1A"	"SMC1A"	"SNF2h-cohesin-NuRD complex"
"763"	"MBD2"	"SMC1A"	"SNF2h-cohesin-NuRD complex"
"764"	"RBBP7"	"STAG2"	"SNF2h-cohesin-NuRD complex"
"765"	"RBBP7"	"STAG1"	"SNF2h-cohesin-NuRD complex"
"766"	"BAZ1A"	"RBBP7"	"SNF2h-cohesin-NuRD complex"
"767"	"RBBP7"	"SMC3"	"SNF2h-cohesin-NuRD complex"
"768"	"HDAC2"	"STAG2"	"SNF2h-cohesin-NuRD complex"
"769"	"BAZ1A"	"STAG2"	"SNF2h-cohesin-NuRD complex"
"770"	"MBD2"	"STAG2"	"SNF2h-cohesin-NuRD complex"
"771"	"HDAC2"	"STAG1"	"SNF2h-cohesin-NuRD complex"
"772"	"BAZ1A"	"STAG1"	"SNF2h-cohesin-NuRD complex"
"773"	"MBD2"	"STAG1"	"SNF2h-cohesin-NuRD complex"
"774"	"BAZ1A"	"HDAC2"	"SNF2h-cohesin-NuRD complex"
"775"	"HDAC2"	"SMC3"	"SNF2h-cohesin-NuRD complex"
"776"	"BAZ1A"	"MBD2"	"SNF2h-cohesin-NuRD complex"
"777"	"BAZ1A"	"SMC3"	"SNF2h-cohesin-NuRD complex"
"778"	"MBD2"	"SMC3"	"SNF2h-cohesin-NuRD complex"
"779"	"SAP18"	"SAP30"	"SIN3 complex"
"780"	"RBBP4"	"SAP18"	"SIN3 complex"
"781"	"RBBP7"	"SAP18"	"SIN3 complex"
"782"	"HDAC2"	"SAP18"	"SIN3 complex"
"783"	"SAP18"	"SIN3A"	"SIN3 complex"
"784"	"PCNA"	"PMS1"	"PCNA-MLH1-PMS1 complex"
"785"	"MLH1"	"PMS1"	"PCNA-MLH1-PMS1 complex"
"786"	"CCNC"	"MED25"	"ARC-L complex"
"787"	"CCNC"	"MED12"	"ARC-L complex"
"788"	"CCNC"	"MED15"	"ARC-L complex"
"789"	"CCNC"	"MED17"	"ARC-L complex"
