"V1"	"V2"	"complex"
"438"	"POLR2I"	"POLR2D"	"RNA polymerase II core complex"
"439"	"POLR2H"	"POLR2D"	"RNA polymerase II core complex"
"440"	"POLR2J"	"POLR2D"	"RNA polymerase II core complex"
"441"	"POLR2K"	"POLR2D"	"RNA polymerase II core complex"
"442"	"POLR2F"	"POLR2D"	"RNA polymerase II core complex"
"443"	"POLR2G"	"POLR2D"	"RNA polymerase II core complex"
"444"	"POLR2L"	"POLR2D"	"RNA polymerase II core complex"
"445"	"POLR2E"	"POLR2C"	"RNA polymerase II core complex"
"446"	"POLR2C"	"POLR2A"	"RNA polymerase II core complex"
"447"	"POLR2C"	"POLR2B"	"RNA polymerase II core complex"
"448"	"POLR2I"	"POLR2C"	"RNA polymerase II core complex"
"449"	"POLR2H"	"POLR2C"	"RNA polymerase II core complex"
"450"	"POLR2J"	"POLR2C"	"RNA polymerase II core complex"
"451"	"POLR2K"	"POLR2C"	"RNA polymerase II core complex"
"452"	"POLR2F"	"POLR2C"	"RNA polymerase II core complex"
"453"	"POLR2G"	"POLR2C"	"RNA polymerase II core complex"
"454"	"POLR2L"	"POLR2C"	"RNA polymerase II core complex"
"455"	"POLR2E"	"POLR2A"	"RNA polymerase II core complex"
"456"	"POLR2E"	"POLR2B"	"RNA polymerase II core complex"
"457"	"POLR2I"	"POLR2E"	"RNA polymerase II core complex"
"458"	"POLR2H"	"POLR2E"	"RNA polymerase II core complex"
"459"	"POLR2J"	"POLR2E"	"RNA polymerase II core complex"
"460"	"POLR2K"	"POLR2E"	"RNA polymerase II core complex"
"461"	"POLR2F"	"POLR2E"	"RNA polymerase II core complex"
"462"	"POLR2G"	"POLR2E"	"RNA polymerase II core complex"
"463"	"POLR2L"	"POLR2E"	"RNA polymerase II core complex"
"464"	"POLR2B"	"POLR2A"	"RNA polymerase II core complex"
"465"	"POLR2I"	"POLR2A"	"RNA polymerase II core complex"
"466"	"POLR2H"	"POLR2A"	"RNA polymerase II core complex"
"467"	"POLR2J"	"POLR2A"	"RNA polymerase II core complex"
"468"	"POLR2K"	"POLR2A"	"RNA polymerase II core complex"
"469"	"POLR2F"	"POLR2A"	"RNA polymerase II core complex"
"470"	"POLR2G"	"POLR2A"	"RNA polymerase II core complex"
"471"	"POLR2L"	"POLR2A"	"RNA polymerase II core complex"
"472"	"POLR2I"	"POLR2B"	"RNA polymerase II core complex"
"473"	"POLR2H"	"POLR2B"	"RNA polymerase II core complex"
"474"	"POLR2J"	"POLR2B"	"RNA polymerase II core complex"
"475"	"POLR2K"	"POLR2B"	"RNA polymerase II core complex"
"476"	"POLR2F"	"POLR2B"	"RNA polymerase II core complex"
"477"	"POLR2G"	"POLR2B"	"RNA polymerase II core complex"
"478"	"POLR2L"	"POLR2B"	"RNA polymerase II core complex"
"479"	"POLR2I"	"POLR2H"	"RNA polymerase II core complex"
"480"	"POLR2J"	"POLR2I"	"RNA polymerase II core complex"
"481"	"POLR2K"	"POLR2I"	"RNA polymerase II core complex"
"482"	"POLR2I"	"POLR2F"	"RNA polymerase II core complex"
"483"	"POLR2I"	"POLR2G"	"RNA polymerase II core complex"
"484"	"POLR2L"	"POLR2I"	"RNA polymerase II core complex"
"485"	"POLR2J"	"POLR2H"	"RNA polymerase II core complex"
"486"	"POLR2K"	"POLR2H"	"RNA polymerase II core complex"
"487"	"POLR2H"	"POLR2F"	"RNA polymerase II core complex"
"488"	"POLR2H"	"POLR2G"	"RNA polymerase II core complex"
"489"	"POLR2L"	"POLR2H"	"RNA polymerase II core complex"
"490"	"POLR2K"	"POLR2J"	"RNA polymerase II core complex"
"491"	"POLR2J"	"POLR2F"	"RNA polymerase II core complex"
"492"	"POLR2J"	"POLR2G"	"RNA polymerase II core complex"
"493"	"POLR2L"	"POLR2J"	"RNA polymerase II core complex"
"494"	"POLR2K"	"POLR2F"	"RNA polymerase II core complex"
"495"	"POLR2K"	"POLR2G"	"RNA polymerase II core complex"
"496"	"POLR2L"	"POLR2K"	"RNA polymerase II core complex"
"497"	"POLR2G"	"POLR2F"	"RNA polymerase II core complex"
"498"	"POLR2L"	"POLR2F"	"RNA polymerase II core complex"
"499"	"POLR2L"	"POLR2G"	"RNA polymerase II core complex"
"500"	"ERCC3"	"ERCC2"	"TFIIH transcription factor complex"
"501"	"GTF2H1"	"ERCC2"	"TFIIH transcription factor complex"
"502"	"ERCC2"	"CDK7"	"TFIIH transcription factor complex"
"503"	"ERCC2"	"CCNH"	"TFIIH transcription factor complex"
"504"	"MNAT1"	"ERCC2"	"TFIIH transcription factor complex"
"505"	"GTF2H2"	"ERCC2"	"TFIIH transcription factor complex"
"506"	"GTF2H3"	"ERCC2"	"TFIIH transcription factor complex"
"507"	"GTF2H4"	"ERCC2"	"TFIIH transcription factor complex"
"508"	"GTF2H1"	"ERCC3"	"TFIIH transcription factor complex"
"509"	"ERCC3"	"CDK7"	"TFIIH transcription factor complex"
"510"	"ERCC3"	"CCNH"	"TFIIH transcription factor complex"
"511"	"MNAT1"	"ERCC3"	"TFIIH transcription factor complex"
"512"	"GTF2H2"	"ERCC3"	"TFIIH transcription factor complex"
"513"	"GTF2H3"	"ERCC3"	"TFIIH transcription factor complex"
"514"	"GTF2H4"	"ERCC3"	"TFIIH transcription factor complex"
"515"	"GTF2H1"	"CDK7"	"TFIIH transcription factor complex"
"516"	"GTF2H1"	"CCNH"	"TFIIH transcription factor complex"
"517"	"MNAT1"	"GTF2H1"	"TFIIH transcription factor complex"
"518"	"GTF2H2"	"GTF2H1"	"TFIIH transcription factor complex"
"519"	"GTF2H3"	"GTF2H1"	"TFIIH transcription factor complex"
"520"	"GTF2H4"	"GTF2H1"	"TFIIH transcription factor complex"
"521"	"CDK7"	"CCNH"	"TFIIH transcription factor complex"
"522"	"MNAT1"	"CDK7"	"TFIIH transcription factor complex"
"523"	"GTF2H2"	"CDK7"	"TFIIH transcription factor complex"
"524"	"GTF2H3"	"CDK7"	"TFIIH transcription factor complex"
"525"	"GTF2H4"	"CDK7"	"TFIIH transcription factor complex"
"526"	"MNAT1"	"CCNH"	"TFIIH transcription factor complex"
"527"	"GTF2H2"	"CCNH"	"TFIIH transcription factor complex"
"528"	"GTF2H3"	"CCNH"	"TFIIH transcription factor complex"
"529"	"GTF2H4"	"CCNH"	"TFIIH transcription factor complex"
"530"	"MNAT1"	"GTF2H2"	"TFIIH transcription factor complex"
"531"	"MNAT1"	"GTF2H3"	"TFIIH transcription factor complex"
"532"	"MNAT1"	"GTF2H4"	"TFIIH transcription factor complex"
"533"	"GTF2H3"	"GTF2H2"	"TFIIH transcription factor complex"
"534"	"GTF2H4"	"GTF2H2"	"TFIIH transcription factor complex"
"535"	"GTF2H4"	"GTF2H3"	"TFIIH transcription factor complex"
"536"	"PFDN6"	"PFDN1"	"Prefoldin complex"
"537"	"VBP1"	"PFDN6"	"Prefoldin complex"
"538"	"PFDN6"	"PFDN5"	"Prefoldin complex"
"539"	"PFDN6"	"PFDN4"	"Prefoldin complex"
"540"	"PFDN6"	"PFDN2"	"Prefoldin complex"
"541"	"VBP1"	"PFDN1"	"Prefoldin complex"
"542"	"PFDN5"	"PFDN1"	"Prefoldin complex"
"543"	"PFDN4"	"PFDN1"	"Prefoldin complex"
"544"	"PFDN2"	"PFDN1"	"Prefoldin complex"
"545"	"VBP1"	"PFDN5"	"Prefoldin complex"
"546"	"VBP1"	"PFDN4"	"Prefoldin complex"
"547"	"VBP1"	"PFDN2"	"Prefoldin complex"
"548"	"PFDN5"	"PFDN4"	"Prefoldin complex"
"549"	"PFDN5"	"PFDN2"	"Prefoldin complex"
"550"	"PFDN4"	"PFDN2"	"Prefoldin complex"
"551"	"SNAPC5"	"SNAPC2"	"SNAPc (small nuclear RNA-activating protein) complex"
"552"	"SNAPC5"	"SNAPC1"	"SNAPc (small nuclear RNA-activating protein) complex"
"553"	"SNAPC5"	"SNAPC4"	"SNAPc (small nuclear RNA-activating protein) complex"
"554"	"SNAPC5"	"SNAPC3"	"SNAPc (small nuclear RNA-activating protein) complex"
"555"	"SNAPC2"	"SNAPC1"	"SNAPc (small nuclear RNA-activating protein) complex"
"556"	"SNAPC4"	"SNAPC2"	"SNAPc (small nuclear RNA-activating protein) complex"
"557"	"SNAPC3"	"SNAPC2"	"SNAPc (small nuclear RNA-activating protein) complex"
"558"	"SNAPC4"	"SNAPC1"	"SNAPc (small nuclear RNA-activating protein) complex"
"559"	"SNAPC3"	"SNAPC1"	"SNAPc (small nuclear RNA-activating protein) complex"
"560"	"SNAPC4"	"SNAPC3"	"SNAPc (small nuclear RNA-activating protein) complex"
"561"	"SMARCA5"	"CBX4"	"Polycomb repressive complex 1 (PRC1, hPRC-H)"
"562"	"HSPA1A"	"CBX4"	"Polycomb repressive complex 1 (PRC1, hPRC-H)"
"563"	"CBX4"	"BMI1"	"Polycomb repressive complex 1 (PRC1, hPRC-H)"
"564"	"PHC1"	"CBX4"	"Polycomb repressive complex 1 (PRC1, hPRC-H)"
"565"	"RING1"	"CBX4"	"Polycomb repressive complex 1 (PRC1, hPRC-H)"
"566"	"CBX4"	"CBX2"	"Polycomb repressive complex 1 (PRC1, hPRC-H)"
"567"	"PHC2"	"CBX4"	"Polycomb repressive complex 1 (PRC1, hPRC-H)"
"568"	"PHC3"	"CBX4"	"Polycomb repressive complex 1 (PRC1, hPRC-H)"
"569"	"SCMH1"	"CBX4"	"Polycomb repressive complex 1 (PRC1, hPRC-H)"
"570"	"RNF2"	"CBX4"	"Polycomb repressive complex 1 (PRC1, hPRC-H)"
"571"	"CBX8"	"CBX4"	"Polycomb repressive complex 1 (PRC1, hPRC-H)"
"572"	"SMARCA5"	"HSPA1A"	"Polycomb repressive complex 1 (PRC1, hPRC-H)"
"573"	"SMARCA5"	"BMI1"	"Polycomb repressive complex 1 (PRC1, hPRC-H)"
"574"	"SMARCA5"	"PHC1"	"Polycomb repressive complex 1 (PRC1, hPRC-H)"
"575"	"SMARCA5"	"RING1"	"Polycomb repressive complex 1 (PRC1, hPRC-H)"
"576"	"SMARCA5"	"CBX2"	"Polycomb repressive complex 1 (PRC1, hPRC-H)"
"577"	"SMARCA5"	"PHC2"	"Polycomb repressive complex 1 (PRC1, hPRC-H)"
"578"	"SMARCA5"	"PHC3"	"Polycomb repressive complex 1 (PRC1, hPRC-H)"
"579"	"SMARCA5"	"SCMH1"	"Polycomb repressive complex 1 (PRC1, hPRC-H)"
"580"	"SMARCA5"	"RNF2"	"Polycomb repressive complex 1 (PRC1, hPRC-H)"
"581"	"SMARCA5"	"CBX8"	"Polycomb repressive complex 1 (PRC1, hPRC-H)"
"582"	"HSPA1A"	"BMI1"	"Polycomb repressive complex 1 (PRC1, hPRC-H)"
"583"	"PHC1"	"HSPA1A"	"Polycomb repressive complex 1 (PRC1, hPRC-H)"
"584"	"RING1"	"HSPA1A"	"Polycomb repressive complex 1 (PRC1, hPRC-H)"
"585"	"HSPA1A"	"CBX2"	"Polycomb repressive complex 1 (PRC1, hPRC-H)"
"586"	"PHC2"	"HSPA1A"	"Polycomb repressive complex 1 (PRC1, hPRC-H)"
"587"	"PHC3"	"HSPA1A"	"Polycomb repressive complex 1 (PRC1, hPRC-H)"
"588"	"SCMH1"	"HSPA1A"	"Polycomb repressive complex 1 (PRC1, hPRC-H)"
"589"	"RNF2"	"HSPA1A"	"Polycomb repressive complex 1 (PRC1, hPRC-H)"
"590"	"HSPA1A"	"CBX8"	"Polycomb repressive complex 1 (PRC1, hPRC-H)"
"591"	"PHC1"	"BMI1"	"Polycomb repressive complex 1 (PRC1, hPRC-H)"
"592"	"RING1"	"BMI1"	"Polycomb repressive complex 1 (PRC1, hPRC-H)"
"593"	"CBX2"	"BMI1"	"Polycomb repressive complex 1 (PRC1, hPRC-H)"
"594"	"PHC2"	"BMI1"	"Polycomb repressive complex 1 (PRC1, hPRC-H)"
"595"	"PHC3"	"BMI1"	"Polycomb repressive complex 1 (PRC1, hPRC-H)"
"596"	"SCMH1"	"BMI1"	"Polycomb repressive complex 1 (PRC1, hPRC-H)"
"597"	"RNF2"	"BMI1"	"Polycomb repressive complex 1 (PRC1, hPRC-H)"
"598"	"CBX8"	"BMI1"	"Polycomb repressive complex 1 (PRC1, hPRC-H)"
"599"	"RING1"	"PHC1"	"Polycomb repressive complex 1 (PRC1, hPRC-H)"
"600"	"PHC1"	"CBX2"	"Polycomb repressive complex 1 (PRC1, hPRC-H)"
"601"	"PHC2"	"PHC1"	"Polycomb repressive complex 1 (PRC1, hPRC-H)"
"602"	"PHC3"	"PHC1"	"Polycomb repressive complex 1 (PRC1, hPRC-H)"
"603"	"SCMH1"	"PHC1"	"Polycomb repressive complex 1 (PRC1, hPRC-H)"
"604"	"RNF2"	"PHC1"	"Polycomb repressive complex 1 (PRC1, hPRC-H)"
"605"	"PHC1"	"CBX8"	"Polycomb repressive complex 1 (PRC1, hPRC-H)"
"606"	"RING1"	"CBX2"	"Polycomb repressive complex 1 (PRC1, hPRC-H)"
"607"	"RING1"	"PHC2"	"Polycomb repressive complex 1 (PRC1, hPRC-H)"
"608"	"RING1"	"PHC3"	"Polycomb repressive complex 1 (PRC1, hPRC-H)"
"609"	"SCMH1"	"RING1"	"Polycomb repressive complex 1 (PRC1, hPRC-H)"
"610"	"RNF2"	"RING1"	"Polycomb repressive complex 1 (PRC1, hPRC-H)"
"611"	"RING1"	"CBX8"	"Polycomb repressive complex 1 (PRC1, hPRC-H)"
"612"	"PHC2"	"CBX2"	"Polycomb repressive complex 1 (PRC1, hPRC-H)"
"613"	"PHC3"	"CBX2"	"Polycomb repressive complex 1 (PRC1, hPRC-H)"
"614"	"SCMH1"	"CBX2"	"Polycomb repressive complex 1 (PRC1, hPRC-H)"
"615"	"RNF2"	"CBX2"	"Polycomb repressive complex 1 (PRC1, hPRC-H)"
"616"	"CBX8"	"CBX2"	"Polycomb repressive complex 1 (PRC1, hPRC-H)"
"617"	"PHC3"	"PHC2"	"Polycomb repressive complex 1 (PRC1, hPRC-H)"
"618"	"SCMH1"	"PHC2"	"Polycomb repressive complex 1 (PRC1, hPRC-H)"
"619"	"RNF2"	"PHC2"	"Polycomb repressive complex 1 (PRC1, hPRC-H)"
"620"	"PHC2"	"CBX8"	"Polycomb repressive complex 1 (PRC1, hPRC-H)"
"621"	"SCMH1"	"PHC3"	"Polycomb repressive complex 1 (PRC1, hPRC-H)"
"622"	"RNF2"	"PHC3"	"Polycomb repressive complex 1 (PRC1, hPRC-H)"
"623"	"PHC3"	"CBX8"	"Polycomb repressive complex 1 (PRC1, hPRC-H)"
"624"	"SCMH1"	"RNF2"	"Polycomb repressive complex 1 (PRC1, hPRC-H)"
"625"	"SCMH1"	"CBX8"	"Polycomb repressive complex 1 (PRC1, hPRC-H)"
"626"	"RNF2"	"CBX8"	"Polycomb repressive complex 1 (PRC1, hPRC-H)"
"629"	"YY1"	"CBX4"	"Polycomb repressive complex 1 (PRC1, hPRC-H)"
"640"	"YY1"	"SMARCA5"	"Polycomb repressive complex 1 (PRC1, hPRC-H)"
"650"	"YY1"	"HSPA1A"	"Polycomb repressive complex 1 (PRC1, hPRC-H)"
"660"	"YY1"	"BMI1"	"Polycomb repressive complex 1 (PRC1, hPRC-H)"
"661"	"YY1"	"PHC1"	"Polycomb repressive complex 1 (PRC1, hPRC-H)"
"662"	"YY1"	"RING1"	"Polycomb repressive complex 1 (PRC1, hPRC-H)"
"663"	"YY1"	"CBX2"	"Polycomb repressive complex 1 (PRC1, hPRC-H)"
"664"	"YY1"	"PHC2"	"Polycomb repressive complex 1 (PRC1, hPRC-H)"
"665"	"YY1"	"PHC3"	"Polycomb repressive complex 1 (PRC1, hPRC-H)"
"666"	"YY1"	"SCMH1"	"Polycomb repressive complex 1 (PRC1, hPRC-H)"
"667"	"YY1"	"RNF2"	"Polycomb repressive complex 1 (PRC1, hPRC-H)"
"668"	"YY1"	"CBX8"	"Polycomb repressive complex 1 (PRC1, hPRC-H)"
"705"	"GNAQ"	"GNA11"	"GPR56-CD81-Galpha(q/11)-Gbeta complex"
"706"	"GNA11"	"CD81"	"GPR56-CD81-Galpha(q/11)-Gbeta complex"
"707"	"GNB1"	"GNA11"	"GPR56-CD81-Galpha(q/11)-Gbeta complex"
"708"	"GNA11"	"ADGRG1"	"GPR56-CD81-Galpha(q/11)-Gbeta complex"
"709"	"GNAQ"	"CD81"	"GPR56-CD81-Galpha(q/11)-Gbeta complex"
"710"	"GNB1"	"GNAQ"	"GPR56-CD81-Galpha(q/11)-Gbeta complex"
"711"	"GNAQ"	"ADGRG1"	"GPR56-CD81-Galpha(q/11)-Gbeta complex"
"712"	"GNB1"	"CD81"	"GPR56-CD81-Galpha(q/11)-Gbeta complex"
"713"	"CD81"	"ADGRG1"	"GPR56-CD81-Galpha(q/11)-Gbeta complex"
"714"	"GNB1"	"ADGRG1"	"GPR56-CD81-Galpha(q/11)-Gbeta complex"
"715"	"PIGH"	"PIGA"	"GPI-GnT activity complex"
"716"	"PIGC"	"PIGA"	"GPI-GnT activity complex"
"717"	"PIGQ"	"PIGA"	"GPI-GnT activity complex"
"718"	"PIGH"	"PIGC"	"GPI-GnT activity complex"
"719"	"PIGQ"	"PIGH"	"GPI-GnT activity complex"
"720"	"PIGQ"	"PIGC"	"GPI-GnT activity complex"
"721"	"LTBR"	"LTA"	"Lymphotoxin beta receptor complex"
"722"	"LTB"	"LTA"	"Lymphotoxin beta receptor complex"
"723"	"LTBR"	"LTB"	"Lymphotoxin beta receptor complex"
"724"	"RPP40"	"POP7"	"Rnase/Mrp complex"
"725"	"RPP14"	"POP7"	"Rnase/Mrp complex"
"726"	"POP7"	"POP4"	"Rnase/Mrp complex"
"727"	"RPP38"	"POP7"	"Rnase/Mrp complex"
"728"	"RPP30"	"POP7"	"Rnase/Mrp complex"
"729"	"POP7"	"POP5"	"Rnase/Mrp complex"
"730"	"POP7"	"POP1"	"Rnase/Mrp complex"
"731"	"RPP25"	"POP7"	"Rnase/Mrp complex"
"732"	"RPP21"	"POP7"	"Rnase/Mrp complex"
"733"	"RPP40"	"RPP14"	"Rnase/Mrp complex"
"734"	"RPP40"	"POP4"	"Rnase/Mrp complex"
"735"	"RPP40"	"RPP38"	"Rnase/Mrp complex"
"736"	"RPP40"	"RPP30"	"Rnase/Mrp complex"
"737"	"RPP40"	"POP5"	"Rnase/Mrp complex"
"738"	"RPP40"	"POP1"	"Rnase/Mrp complex"
"739"	"RPP40"	"RPP25"	"Rnase/Mrp complex"
"740"	"RPP40"	"RPP21"	"Rnase/Mrp complex"
"741"	"RPP14"	"POP4"	"Rnase/Mrp complex"
"742"	"RPP38"	"RPP14"	"Rnase/Mrp complex"
"743"	"RPP30"	"RPP14"	"Rnase/Mrp complex"
"744"	"RPP14"	"POP5"	"Rnase/Mrp complex"
"745"	"RPP14"	"POP1"	"Rnase/Mrp complex"
"746"	"RPP25"	"RPP14"	"Rnase/Mrp complex"
"747"	"RPP21"	"RPP14"	"Rnase/Mrp complex"
"748"	"RPP38"	"POP4"	"Rnase/Mrp complex"
"749"	"RPP30"	"POP4"	"Rnase/Mrp complex"
"750"	"POP5"	"POP4"	"Rnase/Mrp complex"
"751"	"POP4"	"POP1"	"Rnase/Mrp complex"
"752"	"RPP25"	"POP4"	"Rnase/Mrp complex"
"753"	"RPP21"	"POP4"	"Rnase/Mrp complex"
"754"	"RPP38"	"RPP30"	"Rnase/Mrp complex"
"755"	"RPP38"	"POP5"	"Rnase/Mrp complex"
"756"	"RPP38"	"POP1"	"Rnase/Mrp complex"
"757"	"RPP38"	"RPP25"	"Rnase/Mrp complex"
"758"	"RPP38"	"RPP21"	"Rnase/Mrp complex"
"759"	"RPP30"	"POP5"	"Rnase/Mrp complex"
"760"	"RPP30"	"POP1"	"Rnase/Mrp complex"
"761"	"RPP30"	"RPP25"	"Rnase/Mrp complex"
"762"	"RPP30"	"RPP21"	"Rnase/Mrp complex"
"763"	"POP5"	"POP1"	"Rnase/Mrp complex"
"764"	"RPP25"	"POP5"	"Rnase/Mrp complex"
"765"	"RPP21"	"POP5"	"Rnase/Mrp complex"
"766"	"RPP25"	"POP1"	"Rnase/Mrp complex"
"767"	"RPP21"	"POP1"	"Rnase/Mrp complex"
"768"	"RPP25"	"RPP21"	"Rnase/Mrp complex"
"769"	"TCP1"	"CCT6A"	"CCT complex (chaperonin containing TCP1 complex)"
"770"	"TCP1"	"CCT5"	"CCT complex (chaperonin containing TCP1 complex)"
"771"	"TCP1"	"CCT3"	"CCT complex (chaperonin containing TCP1 complex)"
"772"	"TCP1"	"CCT8"	"CCT complex (chaperonin containing TCP1 complex)"
"773"	"TCP1"	"CCT4"	"CCT complex (chaperonin containing TCP1 complex)"
"774"	"TCP1"	"CCT2"	"CCT complex (chaperonin containing TCP1 complex)"
"775"	"TCP1"	"CCT7"	"CCT complex (chaperonin containing TCP1 complex)"
"776"	"CCT6A"	"CCT5"	"CCT complex (chaperonin containing TCP1 complex)"
"777"	"CCT6A"	"CCT3"	"CCT complex (chaperonin containing TCP1 complex)"
"778"	"CCT8"	"CCT6A"	"CCT complex (chaperonin containing TCP1 complex)"
"779"	"CCT6A"	"CCT4"	"CCT complex (chaperonin containing TCP1 complex)"
"780"	"CCT6A"	"CCT2"	"CCT complex (chaperonin containing TCP1 complex)"
"781"	"CCT7"	"CCT6A"	"CCT complex (chaperonin containing TCP1 complex)"
"782"	"CCT5"	"CCT3"	"CCT complex (chaperonin containing TCP1 complex)"
"783"	"CCT8"	"CCT5"	"CCT complex (chaperonin containing TCP1 complex)"
"784"	"CCT5"	"CCT4"	"CCT complex (chaperonin containing TCP1 complex)"
"785"	"CCT5"	"CCT2"	"CCT complex (chaperonin containing TCP1 complex)"
"786"	"CCT7"	"CCT5"	"CCT complex (chaperonin containing TCP1 complex)"
"787"	"CCT8"	"CCT3"	"CCT complex (chaperonin containing TCP1 complex)"
"788"	"CCT4"	"CCT3"	"CCT complex (chaperonin containing TCP1 complex)"
"789"	"CCT3"	"CCT2"	"CCT complex (chaperonin containing TCP1 complex)"
"790"	"CCT7"	"CCT3"	"CCT complex (chaperonin containing TCP1 complex)"
"791"	"CCT8"	"CCT4"	"CCT complex (chaperonin containing TCP1 complex)"
"792"	"CCT8"	"CCT2"	"CCT complex (chaperonin containing TCP1 complex)"
"793"	"CCT8"	"CCT7"	"CCT complex (chaperonin containing TCP1 complex)"
"794"	"CCT4"	"CCT2"	"CCT complex (chaperonin containing TCP1 complex)"
"795"	"CCT7"	"CCT4"	"CCT complex (chaperonin containing TCP1 complex)"
"796"	"CCT7"	"CCT2"	"CCT complex (chaperonin containing TCP1 complex)"
"797"	"SPC24"	"NDC80"	"NDC80 kinetochore complex"
"798"	"NUF2"	"NDC80"	"NDC80 kinetochore complex"
"799"	"SPC25"	"NDC80"	"NDC80 kinetochore complex"
"800"	"SPC24"	"NUF2"	"NDC80 kinetochore complex"
"801"	"SPC25"	"SPC24"	"NDC80 kinetochore complex"
"802"	"SPC25"	"NUF2"	"NDC80 kinetochore complex"
"803"	"CRADD"	"CASP2"	"PIDDsome complex"
"804"	"PIDD1"	"CASP2"	"PIDDsome complex"
"805"	"PIDD1"	"CRADD"	"PIDDsome complex"
"806"	"TERF2"	"TERF1"	"Telomere-associated protein complex"
"807"	"TERF1"	"ACD"	"Telomere-associated protein complex"
"808"	"TINF2"	"TERF1"	"Telomere-associated protein complex"
"809"	"TERF1"	"POT1"	"Telomere-associated protein complex"
"810"	"TERF2IP"	"TERF1"	"Telomere-associated protein complex"
"811"	"TERF2"	"ACD"	"Telomere-associated protein complex"
"812"	"TINF2"	"TERF2"	"Telomere-associated protein complex"
"813"	"TERF2"	"POT1"	"Telomere-associated protein complex"
"814"	"TERF2IP"	"TERF2"	"Telomere-associated protein complex"
"815"	"TINF2"	"ACD"	"Telomere-associated protein complex"
"816"	"POT1"	"ACD"	"Telomere-associated protein complex"
"817"	"TERF2IP"	"ACD"	"Telomere-associated protein complex"
"818"	"TINF2"	"POT1"	"Telomere-associated protein complex"
"819"	"TINF2"	"TERF2IP"	"Telomere-associated protein complex"
"820"	"TERF2IP"	"POT1"	"Telomere-associated protein complex"
"821"	"NHLH2"	"LMO2"	"E-box sequence-binding complex"
"822"	"LMO2"	"LDB1"	"E-box sequence-binding complex"
"823"	"LMO2"	"BEX2"	"E-box sequence-binding complex"
"824"	"NHLH2"	"LDB1"	"E-box sequence-binding complex"
"825"	"NHLH2"	"BEX2"	"E-box sequence-binding complex"
"826"	"LDB1"	"BEX2"	"E-box sequence-binding complex"
"827"	"PSEN1"	"BSG"	"CD147-gamma-secretase complex"
"828"	"NCSTN"	"BSG"	"CD147-gamma-secretase complex"
"829"	"BSG"	"APH1A"	"CD147-gamma-secretase complex"
"830"	"PSENEN"	"BSG"	"CD147-gamma-secretase complex"
"837"	"APP"	"APBB1"	"APP-APBB1-LRP1 complex"
"838"	"LRP1"	"APBB1"	"APP-APBB1-LRP1 complex"
"839"	"LRP1"	"APP"	"APP-APBB1-LRP1 complex"
"844"	"AP1G1"	"AP1AR"	"Gamma-BAR-AP1 complex"
"851"	"AP1G2"	"AP1AR"	"Gamma-BAR-AP1 complex"
"857"	"AP1S2"	"AP1AR"	"Gamma-BAR-AP1 complex"
"862"	"AP1S1"	"AP1AR"	"Gamma-BAR-AP1 complex"
"866"	"AP1B1"	"AP1AR"	"Gamma-BAR-AP1 complex"
"870"	"AP1S3"	"AP1AR"	"Gamma-BAR-AP1 complex"
"871"	"AP1M1"	"AP1AR"	"Gamma-BAR-AP1 complex"
"872"	"AP1M2"	"AP1AR"	"Gamma-BAR-AP1 complex"
"876"	"SMARCA4"	"ACTL6A"	"PBAF complex (Polybromo- and BAF containing complex)"
"877"	"ACTL6A"	"ACTB"	"PBAF complex (Polybromo- and BAF containing complex)"
"878"	"SMARCB1"	"ACTL6A"	"PBAF complex (Polybromo- and BAF containing complex)"
"879"	"ARID2"	"ACTL6A"	"PBAF complex (Polybromo- and BAF containing complex)"
"880"	"PBRM1"	"ACTL6A"	"PBAF complex (Polybromo- and BAF containing complex)"
"881"	"SMARCC2"	"ACTL6A"	"PBAF complex (Polybromo- and BAF containing complex)"
"882"	"SMARCC1"	"ACTL6A"	"PBAF complex (Polybromo- and BAF containing complex)"
"883"	"SMARCE1"	"ACTL6A"	"PBAF complex (Polybromo- and BAF containing complex)"
"884"	"SMARCD1"	"ACTL6A"	"PBAF complex (Polybromo- and BAF containing complex)"
"887"	"SMARCA4"	"ARID2"	"PBAF complex (Polybromo- and BAF containing complex)"
"888"	"SMARCA4"	"PBRM1"	"PBAF complex (Polybromo- and BAF containing complex)"
"894"	"ARID2"	"ACTB"	"PBAF complex (Polybromo- and BAF containing complex)"
"895"	"PBRM1"	"ACTB"	"PBAF complex (Polybromo- and BAF containing complex)"
"900"	"SMARCB1"	"ARID2"	"PBAF complex (Polybromo- and BAF containing complex)"
"901"	"SMARCB1"	"PBRM1"	"PBAF complex (Polybromo- and BAF containing complex)"
"906"	"PBRM1"	"ARID2"	"PBAF complex (Polybromo- and BAF containing complex)"
"907"	"SMARCC2"	"ARID2"	"PBAF complex (Polybromo- and BAF containing complex)"
"908"	"SMARCC1"	"ARID2"	"PBAF complex (Polybromo- and BAF containing complex)"
"909"	"SMARCE1"	"ARID2"	"PBAF complex (Polybromo- and BAF containing complex)"
"910"	"SMARCD1"	"ARID2"	"PBAF complex (Polybromo- and BAF containing complex)"
"911"	"SMARCC2"	"PBRM1"	"PBAF complex (Polybromo- and BAF containing complex)"
"912"	"SMARCC1"	"PBRM1"	"PBAF complex (Polybromo- and BAF containing complex)"
"913"	"SMARCE1"	"PBRM1"	"PBAF complex (Polybromo- and BAF containing complex)"
"914"	"SMARCD1"	"PBRM1"	"PBAF complex (Polybromo- and BAF containing complex)"
