"V1"	"V2"	"complex"
"502"	"DHX15"	"DDX5"	"Large Drosha complex"
"503"	"EWSR1"	"DDX5"	"Large Drosha complex"
"505"	"HNRNPH1"	"DDX5"	"Large Drosha complex"
"506"	"HNRNPM"	"DDX5"	"Large Drosha complex"
"507"	"HNRNPU"	"DDX5"	"Large Drosha complex"
"508"	"HNRNPUL1"	"DDX5"	"Large Drosha complex"
"509"	"HNRNPDL"	"DDX5"	"Large Drosha complex"
"510"	"ILF2"	"DDX5"	"Large Drosha complex"
"511"	"ILF3"	"DDX5"	"Large Drosha complex"
"512"	"RALY"	"DDX5"	"Large Drosha complex"
"513"	"TARDBP"	"DDX5"	"Large Drosha complex"
"514"	"EWSR1"	"DHX15"	"Large Drosha complex"
"515"	"FUS"	"DHX15"	"Large Drosha complex"
"516"	"HNRNPH1"	"DHX15"	"Large Drosha complex"
"517"	"HNRNPM"	"DHX15"	"Large Drosha complex"
"518"	"HNRNPU"	"DHX15"	"Large Drosha complex"
"519"	"HNRNPUL1"	"DHX15"	"Large Drosha complex"
"520"	"HNRNPDL"	"DHX15"	"Large Drosha complex"
"521"	"ILF2"	"DHX15"	"Large Drosha complex"
"522"	"ILF3"	"DHX15"	"Large Drosha complex"
"523"	"RALY"	"DHX15"	"Large Drosha complex"
"524"	"TARDBP"	"DHX15"	"Large Drosha complex"
"525"	"FUS"	"EWSR1"	"Large Drosha complex"
"526"	"HNRNPH1"	"EWSR1"	"Large Drosha complex"
"527"	"HNRNPM"	"EWSR1"	"Large Drosha complex"
"528"	"HNRNPU"	"EWSR1"	"Large Drosha complex"
"529"	"HNRNPUL1"	"EWSR1"	"Large Drosha complex"
"530"	"HNRNPDL"	"EWSR1"	"Large Drosha complex"
"531"	"ILF2"	"EWSR1"	"Large Drosha complex"
"532"	"ILF3"	"EWSR1"	"Large Drosha complex"
"533"	"RALY"	"EWSR1"	"Large Drosha complex"
"534"	"TARDBP"	"EWSR1"	"Large Drosha complex"
"535"	"HNRNPH1"	"FUS"	"Large Drosha complex"
"536"	"HNRNPM"	"FUS"	"Large Drosha complex"
"537"	"HNRNPU"	"FUS"	"Large Drosha complex"
"538"	"HNRNPUL1"	"FUS"	"Large Drosha complex"
"539"	"HNRNPDL"	"FUS"	"Large Drosha complex"
"540"	"ILF2"	"FUS"	"Large Drosha complex"
"541"	"ILF3"	"FUS"	"Large Drosha complex"
"542"	"RALY"	"FUS"	"Large Drosha complex"
"543"	"TARDBP"	"FUS"	"Large Drosha complex"
"544"	"HNRNPM"	"HNRNPH1"	"Large Drosha complex"
"545"	"HNRNPU"	"HNRNPH1"	"Large Drosha complex"
"546"	"HNRNPUL1"	"HNRNPH1"	"Large Drosha complex"
"547"	"HNRNPH1"	"HNRNPDL"	"Large Drosha complex"
"548"	"ILF2"	"HNRNPH1"	"Large Drosha complex"
"549"	"ILF3"	"HNRNPH1"	"Large Drosha complex"
"550"	"RALY"	"HNRNPH1"	"Large Drosha complex"
"551"	"TARDBP"	"HNRNPH1"	"Large Drosha complex"
"552"	"HNRNPU"	"HNRNPM"	"Large Drosha complex"
"553"	"HNRNPUL1"	"HNRNPM"	"Large Drosha complex"
"554"	"HNRNPM"	"HNRNPDL"	"Large Drosha complex"
"555"	"ILF2"	"HNRNPM"	"Large Drosha complex"
"556"	"ILF3"	"HNRNPM"	"Large Drosha complex"
"557"	"RALY"	"HNRNPM"	"Large Drosha complex"
"558"	"TARDBP"	"HNRNPM"	"Large Drosha complex"
"559"	"HNRNPUL1"	"HNRNPU"	"Large Drosha complex"
"560"	"HNRNPU"	"HNRNPDL"	"Large Drosha complex"
"561"	"ILF2"	"HNRNPU"	"Large Drosha complex"
"562"	"ILF3"	"HNRNPU"	"Large Drosha complex"
"563"	"RALY"	"HNRNPU"	"Large Drosha complex"
"564"	"TARDBP"	"HNRNPU"	"Large Drosha complex"
"565"	"HNRNPUL1"	"HNRNPDL"	"Large Drosha complex"
"566"	"ILF2"	"HNRNPUL1"	"Large Drosha complex"
"567"	"ILF3"	"HNRNPUL1"	"Large Drosha complex"
"568"	"RALY"	"HNRNPUL1"	"Large Drosha complex"
"569"	"TARDBP"	"HNRNPUL1"	"Large Drosha complex"
"570"	"ILF2"	"HNRNPDL"	"Large Drosha complex"
"571"	"ILF3"	"HNRNPDL"	"Large Drosha complex"
"572"	"RALY"	"HNRNPDL"	"Large Drosha complex"
"573"	"TARDBP"	"HNRNPDL"	"Large Drosha complex"
"574"	"ILF3"	"ILF2"	"Large Drosha complex"
"575"	"RALY"	"ILF2"	"Large Drosha complex"
"576"	"TARDBP"	"ILF2"	"Large Drosha complex"
"577"	"RALY"	"ILF3"	"Large Drosha complex"
"578"	"TARDBP"	"ILF3"	"Large Drosha complex"
"579"	"TARDBP"	"RALY"	"Large Drosha complex"
"580"	"GEMIN4"	"DDX20"	"Survival of motor neuron (SMN) complex"
"581"	"GEMIN5"	"DDX20"	"Survival of motor neuron (SMN) complex"
"582"	"GEMIN6"	"DDX20"	"Survival of motor neuron (SMN) complex"
"583"	"GEMIN7"	"DDX20"	"Survival of motor neuron (SMN) complex"
"584"	"GEMIN8"	"DDX20"	"Survival of motor neuron (SMN) complex"
"585"	"GEMIN2"	"DDX20"	"Survival of motor neuron (SMN) complex"
"586"	"SMN2"	"DDX20"	"Survival of motor neuron (SMN) complex"
"587"	"SNRPB"	"DDX20"	"Survival of motor neuron (SMN) complex"
"588"	"SNRPD1"	"DDX20"	"Survival of motor neuron (SMN) complex"
"589"	"SNRPD2"	"DDX20"	"Survival of motor neuron (SMN) complex"
"590"	"SNRPD3"	"DDX20"	"Survival of motor neuron (SMN) complex"
"591"	"SNRPE"	"DDX20"	"Survival of motor neuron (SMN) complex"
"592"	"SNRPF"	"DDX20"	"Survival of motor neuron (SMN) complex"
"593"	"SNRPG"	"DDX20"	"Survival of motor neuron (SMN) complex"
"594"	"STRAP"	"DDX20"	"Survival of motor neuron (SMN) complex"
"595"	"GEMIN5"	"GEMIN4"	"Survival of motor neuron (SMN) complex"
"596"	"GEMIN6"	"GEMIN4"	"Survival of motor neuron (SMN) complex"
"597"	"GEMIN7"	"GEMIN4"	"Survival of motor neuron (SMN) complex"
"598"	"GEMIN8"	"GEMIN4"	"Survival of motor neuron (SMN) complex"
"599"	"GEMIN4"	"GEMIN2"	"Survival of motor neuron (SMN) complex"
"600"	"SMN2"	"GEMIN4"	"Survival of motor neuron (SMN) complex"
"601"	"SNRPB"	"GEMIN4"	"Survival of motor neuron (SMN) complex"
"602"	"SNRPD1"	"GEMIN4"	"Survival of motor neuron (SMN) complex"
"603"	"SNRPD2"	"GEMIN4"	"Survival of motor neuron (SMN) complex"
"604"	"SNRPD3"	"GEMIN4"	"Survival of motor neuron (SMN) complex"
"605"	"SNRPE"	"GEMIN4"	"Survival of motor neuron (SMN) complex"
"606"	"SNRPF"	"GEMIN4"	"Survival of motor neuron (SMN) complex"
"607"	"SNRPG"	"GEMIN4"	"Survival of motor neuron (SMN) complex"
"608"	"STRAP"	"GEMIN4"	"Survival of motor neuron (SMN) complex"
"609"	"GEMIN6"	"GEMIN5"	"Survival of motor neuron (SMN) complex"
"610"	"GEMIN7"	"GEMIN5"	"Survival of motor neuron (SMN) complex"
"611"	"GEMIN8"	"GEMIN5"	"Survival of motor neuron (SMN) complex"
"612"	"GEMIN5"	"GEMIN2"	"Survival of motor neuron (SMN) complex"
"613"	"SMN2"	"GEMIN5"	"Survival of motor neuron (SMN) complex"
"614"	"SNRPB"	"GEMIN5"	"Survival of motor neuron (SMN) complex"
"615"	"SNRPD1"	"GEMIN5"	"Survival of motor neuron (SMN) complex"
"616"	"SNRPD2"	"GEMIN5"	"Survival of motor neuron (SMN) complex"
"617"	"SNRPD3"	"GEMIN5"	"Survival of motor neuron (SMN) complex"
"618"	"SNRPE"	"GEMIN5"	"Survival of motor neuron (SMN) complex"
"619"	"SNRPF"	"GEMIN5"	"Survival of motor neuron (SMN) complex"
"620"	"SNRPG"	"GEMIN5"	"Survival of motor neuron (SMN) complex"
"621"	"STRAP"	"GEMIN5"	"Survival of motor neuron (SMN) complex"
"622"	"GEMIN7"	"GEMIN6"	"Survival of motor neuron (SMN) complex"
"623"	"GEMIN8"	"GEMIN6"	"Survival of motor neuron (SMN) complex"
"624"	"GEMIN6"	"GEMIN2"	"Survival of motor neuron (SMN) complex"
"625"	"SMN2"	"GEMIN6"	"Survival of motor neuron (SMN) complex"
"626"	"SNRPB"	"GEMIN6"	"Survival of motor neuron (SMN) complex"
"627"	"SNRPD1"	"GEMIN6"	"Survival of motor neuron (SMN) complex"
"628"	"SNRPD2"	"GEMIN6"	"Survival of motor neuron (SMN) complex"
"629"	"SNRPD3"	"GEMIN6"	"Survival of motor neuron (SMN) complex"
"630"	"SNRPE"	"GEMIN6"	"Survival of motor neuron (SMN) complex"
"631"	"SNRPF"	"GEMIN6"	"Survival of motor neuron (SMN) complex"
"632"	"SNRPG"	"GEMIN6"	"Survival of motor neuron (SMN) complex"
"633"	"STRAP"	"GEMIN6"	"Survival of motor neuron (SMN) complex"
"634"	"GEMIN8"	"GEMIN7"	"Survival of motor neuron (SMN) complex"
"635"	"GEMIN7"	"GEMIN2"	"Survival of motor neuron (SMN) complex"
"636"	"SMN2"	"GEMIN7"	"Survival of motor neuron (SMN) complex"
"637"	"SNRPB"	"GEMIN7"	"Survival of motor neuron (SMN) complex"
"638"	"SNRPD1"	"GEMIN7"	"Survival of motor neuron (SMN) complex"
"639"	"SNRPD2"	"GEMIN7"	"Survival of motor neuron (SMN) complex"
"640"	"SNRPD3"	"GEMIN7"	"Survival of motor neuron (SMN) complex"
"641"	"SNRPE"	"GEMIN7"	"Survival of motor neuron (SMN) complex"
"642"	"SNRPF"	"GEMIN7"	"Survival of motor neuron (SMN) complex"
"643"	"SNRPG"	"GEMIN7"	"Survival of motor neuron (SMN) complex"
"644"	"STRAP"	"GEMIN7"	"Survival of motor neuron (SMN) complex"
"645"	"GEMIN8"	"GEMIN2"	"Survival of motor neuron (SMN) complex"
"646"	"SMN2"	"GEMIN8"	"Survival of motor neuron (SMN) complex"
"647"	"SNRPB"	"GEMIN8"	"Survival of motor neuron (SMN) complex"
"648"	"SNRPD1"	"GEMIN8"	"Survival of motor neuron (SMN) complex"
"649"	"SNRPD2"	"GEMIN8"	"Survival of motor neuron (SMN) complex"
"650"	"SNRPD3"	"GEMIN8"	"Survival of motor neuron (SMN) complex"
"651"	"SNRPE"	"GEMIN8"	"Survival of motor neuron (SMN) complex"
"652"	"SNRPF"	"GEMIN8"	"Survival of motor neuron (SMN) complex"
"653"	"SNRPG"	"GEMIN8"	"Survival of motor neuron (SMN) complex"
"654"	"STRAP"	"GEMIN8"	"Survival of motor neuron (SMN) complex"
"655"	"SMN2"	"GEMIN2"	"Survival of motor neuron (SMN) complex"
"656"	"SNRPB"	"GEMIN2"	"Survival of motor neuron (SMN) complex"
"657"	"SNRPD1"	"GEMIN2"	"Survival of motor neuron (SMN) complex"
"658"	"SNRPD2"	"GEMIN2"	"Survival of motor neuron (SMN) complex"
"659"	"SNRPD3"	"GEMIN2"	"Survival of motor neuron (SMN) complex"
"660"	"SNRPE"	"GEMIN2"	"Survival of motor neuron (SMN) complex"
"661"	"SNRPF"	"GEMIN2"	"Survival of motor neuron (SMN) complex"
"662"	"SNRPG"	"GEMIN2"	"Survival of motor neuron (SMN) complex"
"663"	"STRAP"	"GEMIN2"	"Survival of motor neuron (SMN) complex"
"664"	"SNRPB"	"SMN2"	"Survival of motor neuron (SMN) complex"
"665"	"SNRPD1"	"SMN2"	"Survival of motor neuron (SMN) complex"
"666"	"SNRPD2"	"SMN2"	"Survival of motor neuron (SMN) complex"
"667"	"SNRPD3"	"SMN2"	"Survival of motor neuron (SMN) complex"
"668"	"SNRPE"	"SMN2"	"Survival of motor neuron (SMN) complex"
"669"	"SNRPF"	"SMN2"	"Survival of motor neuron (SMN) complex"
"670"	"SNRPG"	"SMN2"	"Survival of motor neuron (SMN) complex"
"671"	"STRAP"	"SMN2"	"Survival of motor neuron (SMN) complex"
"672"	"SNRPD1"	"SNRPB"	"Survival of motor neuron (SMN) complex"
"673"	"SNRPD2"	"SNRPB"	"Survival of motor neuron (SMN) complex"
"674"	"SNRPD3"	"SNRPB"	"Survival of motor neuron (SMN) complex"
"675"	"SNRPE"	"SNRPB"	"Survival of motor neuron (SMN) complex"
"676"	"SNRPF"	"SNRPB"	"Survival of motor neuron (SMN) complex"
"677"	"SNRPG"	"SNRPB"	"Survival of motor neuron (SMN) complex"
"678"	"STRAP"	"SNRPB"	"Survival of motor neuron (SMN) complex"
"679"	"SNRPD2"	"SNRPD1"	"Survival of motor neuron (SMN) complex"
"680"	"SNRPD3"	"SNRPD1"	"Survival of motor neuron (SMN) complex"
"681"	"SNRPE"	"SNRPD1"	"Survival of motor neuron (SMN) complex"
"682"	"SNRPF"	"SNRPD1"	"Survival of motor neuron (SMN) complex"
"683"	"SNRPG"	"SNRPD1"	"Survival of motor neuron (SMN) complex"
"684"	"STRAP"	"SNRPD1"	"Survival of motor neuron (SMN) complex"
"685"	"SNRPD3"	"SNRPD2"	"Survival of motor neuron (SMN) complex"
"686"	"SNRPE"	"SNRPD2"	"Survival of motor neuron (SMN) complex"
"687"	"SNRPF"	"SNRPD2"	"Survival of motor neuron (SMN) complex"
"688"	"SNRPG"	"SNRPD2"	"Survival of motor neuron (SMN) complex"
"689"	"STRAP"	"SNRPD2"	"Survival of motor neuron (SMN) complex"
"690"	"SNRPE"	"SNRPD3"	"Survival of motor neuron (SMN) complex"
"691"	"SNRPF"	"SNRPD3"	"Survival of motor neuron (SMN) complex"
"692"	"SNRPG"	"SNRPD3"	"Survival of motor neuron (SMN) complex"
"693"	"STRAP"	"SNRPD3"	"Survival of motor neuron (SMN) complex"
"694"	"SNRPF"	"SNRPE"	"Survival of motor neuron (SMN) complex"
"695"	"SNRPG"	"SNRPE"	"Survival of motor neuron (SMN) complex"
"696"	"STRAP"	"SNRPE"	"Survival of motor neuron (SMN) complex"
"697"	"SNRPG"	"SNRPF"	"Survival of motor neuron (SMN) complex"
"698"	"STRAP"	"SNRPF"	"Survival of motor neuron (SMN) complex"
"699"	"STRAP"	"SNRPG"	"Survival of motor neuron (SMN) complex"
"700"	"PCGF3"	"PCGF1"	"Polycomb-group repressive complex 1 (PRC1)"
"701"	"PCGF5"	"PCGF1"	"Polycomb-group repressive complex 1 (PRC1)"
"702"	"PCGF6"	"PCGF1"	"Polycomb-group repressive complex 1 (PRC1)"
"703"	"PCGF1"	"BMI1"	"Polycomb-group repressive complex 1 (PRC1)"
"704"	"PCGF1"	"CBX4"	"Polycomb-group repressive complex 1 (PRC1)"
"705"	"PCGF1"	"CBX6"	"Polycomb-group repressive complex 1 (PRC1)"
"706"	"PCGF1"	"CBX7"	"Polycomb-group repressive complex 1 (PRC1)"
"707"	"PHC1"	"PCGF1"	"Polycomb-group repressive complex 1 (PRC1)"
"708"	"PHC2"	"PCGF1"	"Polycomb-group repressive complex 1 (PRC1)"
"709"	"PHC3"	"PCGF1"	"Polycomb-group repressive complex 1 (PRC1)"
"710"	"RING1"	"PCGF1"	"Polycomb-group repressive complex 1 (PRC1)"
"711"	"RNF2"	"PCGF1"	"Polycomb-group repressive complex 1 (PRC1)"
"712"	"PCGF5"	"PCGF3"	"Polycomb-group repressive complex 1 (PRC1)"
"713"	"PCGF6"	"PCGF3"	"Polycomb-group repressive complex 1 (PRC1)"
"714"	"PCGF3"	"BMI1"	"Polycomb-group repressive complex 1 (PRC1)"
"715"	"PCGF3"	"CBX4"	"Polycomb-group repressive complex 1 (PRC1)"
"716"	"PCGF3"	"CBX6"	"Polycomb-group repressive complex 1 (PRC1)"
"717"	"PCGF3"	"CBX7"	"Polycomb-group repressive complex 1 (PRC1)"
"718"	"PHC1"	"PCGF3"	"Polycomb-group repressive complex 1 (PRC1)"
"719"	"PHC2"	"PCGF3"	"Polycomb-group repressive complex 1 (PRC1)"
"720"	"PHC3"	"PCGF3"	"Polycomb-group repressive complex 1 (PRC1)"
"721"	"RING1"	"PCGF3"	"Polycomb-group repressive complex 1 (PRC1)"
"722"	"RNF2"	"PCGF3"	"Polycomb-group repressive complex 1 (PRC1)"
"723"	"PCGF6"	"PCGF5"	"Polycomb-group repressive complex 1 (PRC1)"
"724"	"PCGF5"	"BMI1"	"Polycomb-group repressive complex 1 (PRC1)"
"725"	"PCGF5"	"CBX4"	"Polycomb-group repressive complex 1 (PRC1)"
"726"	"PCGF5"	"CBX6"	"Polycomb-group repressive complex 1 (PRC1)"
"727"	"PCGF5"	"CBX7"	"Polycomb-group repressive complex 1 (PRC1)"
"728"	"PHC1"	"PCGF5"	"Polycomb-group repressive complex 1 (PRC1)"
"729"	"PHC2"	"PCGF5"	"Polycomb-group repressive complex 1 (PRC1)"
"730"	"PHC3"	"PCGF5"	"Polycomb-group repressive complex 1 (PRC1)"
"731"	"RING1"	"PCGF5"	"Polycomb-group repressive complex 1 (PRC1)"
"732"	"RNF2"	"PCGF5"	"Polycomb-group repressive complex 1 (PRC1)"
"733"	"PCGF6"	"BMI1"	"Polycomb-group repressive complex 1 (PRC1)"
"734"	"PCGF6"	"CBX4"	"Polycomb-group repressive complex 1 (PRC1)"
"735"	"PCGF6"	"CBX6"	"Polycomb-group repressive complex 1 (PRC1)"
"736"	"PCGF6"	"CBX7"	"Polycomb-group repressive complex 1 (PRC1)"
"737"	"PHC1"	"PCGF6"	"Polycomb-group repressive complex 1 (PRC1)"
"738"	"PHC2"	"PCGF6"	"Polycomb-group repressive complex 1 (PRC1)"
"739"	"PHC3"	"PCGF6"	"Polycomb-group repressive complex 1 (PRC1)"
"740"	"RING1"	"PCGF6"	"Polycomb-group repressive complex 1 (PRC1)"
"741"	"RNF2"	"PCGF6"	"Polycomb-group repressive complex 1 (PRC1)"
"742"	"CBX4"	"BMI1"	"Polycomb-group repressive complex 1 (PRC1)"
"743"	"CBX6"	"BMI1"	"Polycomb-group repressive complex 1 (PRC1)"
"744"	"CBX7"	"BMI1"	"Polycomb-group repressive complex 1 (PRC1)"
"745"	"PHC1"	"BMI1"	"Polycomb-group repressive complex 1 (PRC1)"
"746"	"PHC2"	"BMI1"	"Polycomb-group repressive complex 1 (PRC1)"
"747"	"PHC3"	"BMI1"	"Polycomb-group repressive complex 1 (PRC1)"
"748"	"RING1"	"BMI1"	"Polycomb-group repressive complex 1 (PRC1)"
"749"	"RNF2"	"BMI1"	"Polycomb-group repressive complex 1 (PRC1)"
"750"	"CBX6"	"CBX4"	"Polycomb-group repressive complex 1 (PRC1)"
"751"	"CBX7"	"CBX4"	"Polycomb-group repressive complex 1 (PRC1)"
"752"	"PHC1"	"CBX4"	"Polycomb-group repressive complex 1 (PRC1)"
"753"	"PHC2"	"CBX4"	"Polycomb-group repressive complex 1 (PRC1)"
"754"	"PHC3"	"CBX4"	"Polycomb-group repressive complex 1 (PRC1)"
"755"	"RING1"	"CBX4"	"Polycomb-group repressive complex 1 (PRC1)"
"756"	"RNF2"	"CBX4"	"Polycomb-group repressive complex 1 (PRC1)"
"757"	"CBX7"	"CBX6"	"Polycomb-group repressive complex 1 (PRC1)"
"758"	"PHC1"	"CBX6"	"Polycomb-group repressive complex 1 (PRC1)"
"759"	"PHC2"	"CBX6"	"Polycomb-group repressive complex 1 (PRC1)"
"760"	"PHC3"	"CBX6"	"Polycomb-group repressive complex 1 (PRC1)"
"761"	"RING1"	"CBX6"	"Polycomb-group repressive complex 1 (PRC1)"
"762"	"RNF2"	"CBX6"	"Polycomb-group repressive complex 1 (PRC1)"
"763"	"PHC1"	"CBX7"	"Polycomb-group repressive complex 1 (PRC1)"
"764"	"PHC2"	"CBX7"	"Polycomb-group repressive complex 1 (PRC1)"
"765"	"PHC3"	"CBX7"	"Polycomb-group repressive complex 1 (PRC1)"
"766"	"RING1"	"CBX7"	"Polycomb-group repressive complex 1 (PRC1)"
"767"	"RNF2"	"CBX7"	"Polycomb-group repressive complex 1 (PRC1)"
"768"	"PHC2"	"PHC1"	"Polycomb-group repressive complex 1 (PRC1)"
"769"	"PHC3"	"PHC1"	"Polycomb-group repressive complex 1 (PRC1)"
"770"	"RING1"	"PHC1"	"Polycomb-group repressive complex 1 (PRC1)"
"771"	"RNF2"	"PHC1"	"Polycomb-group repressive complex 1 (PRC1)"
"772"	"PHC3"	"PHC2"	"Polycomb-group repressive complex 1 (PRC1)"
"773"	"RING1"	"PHC2"	"Polycomb-group repressive complex 1 (PRC1)"
"774"	"RNF2"	"PHC2"	"Polycomb-group repressive complex 1 (PRC1)"
"775"	"RING1"	"PHC3"	"Polycomb-group repressive complex 1 (PRC1)"
"776"	"RNF2"	"PHC3"	"Polycomb-group repressive complex 1 (PRC1)"
"777"	"RNF2"	"RING1"	"Polycomb-group repressive complex 1 (PRC1)"
"778"	"SDE2"	"CACTIN"	"Spliceosome-C"
"779"	"CACTIN"	"C9orf78"	"Spliceosome-C"
"780"	"STEEP1"	"CACTIN"	"Spliceosome-C"
"781"	"DDX41"	"CACTIN"	"Spliceosome-C"
"782"	"DHX35"	"CACTIN"	"Spliceosome-C"
"783"	"FAM32A"	"CACTIN"	"Spliceosome-C"
"784"	"FAM50A"	"CACTIN"	"Spliceosome-C"
"785"	"FAM50B"	"CACTIN"	"Spliceosome-C"
"786"	"GPATCH1"	"CACTIN"	"Spliceosome-C"
"787"	"NOSIP"	"CACTIN"	"Spliceosome-C"
"788"	"PPIG"	"CACTIN"	"Spliceosome-C"
"789"	"PPIL3"	"CACTIN"	"Spliceosome-C"
"790"	"PPWD1"	"CACTIN"	"Spliceosome-C"
"791"	"WDR83"	"CACTIN"	"Spliceosome-C"
"792"	"SDE2"	"C9orf78"	"Spliceosome-C"
"793"	"STEEP1"	"SDE2"	"Spliceosome-C"
"794"	"SDE2"	"DDX41"	"Spliceosome-C"
"795"	"SDE2"	"DHX35"	"Spliceosome-C"
"796"	"SDE2"	"FAM32A"	"Spliceosome-C"
"797"	"SDE2"	"FAM50A"	"Spliceosome-C"
"798"	"SDE2"	"FAM50B"	"Spliceosome-C"
"799"	"SDE2"	"GPATCH1"	"Spliceosome-C"
"800"	"SDE2"	"NOSIP"	"Spliceosome-C"
"801"	"SDE2"	"PPIG"	"Spliceosome-C"
"802"	"SDE2"	"PPIL3"	"Spliceosome-C"
"803"	"SDE2"	"PPWD1"	"Spliceosome-C"
"804"	"WDR83"	"SDE2"	"Spliceosome-C"
"805"	"STEEP1"	"C9orf78"	"Spliceosome-C"
"806"	"DDX41"	"C9orf78"	"Spliceosome-C"
"807"	"DHX35"	"C9orf78"	"Spliceosome-C"
"808"	"FAM32A"	"C9orf78"	"Spliceosome-C"
"809"	"FAM50A"	"C9orf78"	"Spliceosome-C"
"810"	"FAM50B"	"C9orf78"	"Spliceosome-C"
"811"	"GPATCH1"	"C9orf78"	"Spliceosome-C"
"812"	"NOSIP"	"C9orf78"	"Spliceosome-C"
"813"	"PPIG"	"C9orf78"	"Spliceosome-C"
"814"	"PPIL3"	"C9orf78"	"Spliceosome-C"
"815"	"PPWD1"	"C9orf78"	"Spliceosome-C"
"816"	"WDR83"	"C9orf78"	"Spliceosome-C"
"817"	"STEEP1"	"DDX41"	"Spliceosome-C"
"818"	"STEEP1"	"DHX35"	"Spliceosome-C"
"819"	"STEEP1"	"FAM32A"	"Spliceosome-C"
"820"	"STEEP1"	"FAM50A"	"Spliceosome-C"
"821"	"STEEP1"	"FAM50B"	"Spliceosome-C"
"822"	"STEEP1"	"GPATCH1"	"Spliceosome-C"
"823"	"STEEP1"	"NOSIP"	"Spliceosome-C"
"824"	"STEEP1"	"PPIG"	"Spliceosome-C"
"825"	"STEEP1"	"PPIL3"	"Spliceosome-C"
"826"	"STEEP1"	"PPWD1"	"Spliceosome-C"
"827"	"WDR83"	"STEEP1"	"Spliceosome-C"
"828"	"DHX35"	"DDX41"	"Spliceosome-C"
"829"	"FAM32A"	"DDX41"	"Spliceosome-C"
"830"	"FAM50A"	"DDX41"	"Spliceosome-C"
"831"	"FAM50B"	"DDX41"	"Spliceosome-C"
"832"	"GPATCH1"	"DDX41"	"Spliceosome-C"
"833"	"NOSIP"	"DDX41"	"Spliceosome-C"
"834"	"PPIG"	"DDX41"	"Spliceosome-C"
"835"	"PPIL3"	"DDX41"	"Spliceosome-C"
"836"	"PPWD1"	"DDX41"	"Spliceosome-C"
"837"	"WDR83"	"DDX41"	"Spliceosome-C"
"838"	"FAM32A"	"DHX35"	"Spliceosome-C"
"839"	"FAM50A"	"DHX35"	"Spliceosome-C"
"840"	"FAM50B"	"DHX35"	"Spliceosome-C"
"841"	"GPATCH1"	"DHX35"	"Spliceosome-C"
"842"	"NOSIP"	"DHX35"	"Spliceosome-C"
"843"	"PPIG"	"DHX35"	"Spliceosome-C"
"844"	"PPIL3"	"DHX35"	"Spliceosome-C"
"845"	"PPWD1"	"DHX35"	"Spliceosome-C"
"846"	"WDR83"	"DHX35"	"Spliceosome-C"
"847"	"FAM50A"	"FAM32A"	"Spliceosome-C"
"848"	"FAM50B"	"FAM32A"	"Spliceosome-C"
"849"	"GPATCH1"	"FAM32A"	"Spliceosome-C"
"850"	"NOSIP"	"FAM32A"	"Spliceosome-C"
"851"	"PPIG"	"FAM32A"	"Spliceosome-C"
"852"	"PPIL3"	"FAM32A"	"Spliceosome-C"
"853"	"PPWD1"	"FAM32A"	"Spliceosome-C"
"854"	"WDR83"	"FAM32A"	"Spliceosome-C"
"855"	"FAM50B"	"FAM50A"	"Spliceosome-C"
"856"	"GPATCH1"	"FAM50A"	"Spliceosome-C"
"857"	"NOSIP"	"FAM50A"	"Spliceosome-C"
"858"	"PPIG"	"FAM50A"	"Spliceosome-C"
"859"	"PPIL3"	"FAM50A"	"Spliceosome-C"
"860"	"PPWD1"	"FAM50A"	"Spliceosome-C"
"861"	"WDR83"	"FAM50A"	"Spliceosome-C"
"862"	"GPATCH1"	"FAM50B"	"Spliceosome-C"
"863"	"NOSIP"	"FAM50B"	"Spliceosome-C"
"864"	"PPIG"	"FAM50B"	"Spliceosome-C"
"865"	"PPIL3"	"FAM50B"	"Spliceosome-C"
"866"	"PPWD1"	"FAM50B"	"Spliceosome-C"
"867"	"WDR83"	"FAM50B"	"Spliceosome-C"
"868"	"NOSIP"	"GPATCH1"	"Spliceosome-C"
"869"	"PPIG"	"GPATCH1"	"Spliceosome-C"
"870"	"PPIL3"	"GPATCH1"	"Spliceosome-C"
"871"	"PPWD1"	"GPATCH1"	"Spliceosome-C"
"872"	"WDR83"	"GPATCH1"	"Spliceosome-C"
"873"	"PPIG"	"NOSIP"	"Spliceosome-C"
"874"	"PPIL3"	"NOSIP"	"Spliceosome-C"
"875"	"PPWD1"	"NOSIP"	"Spliceosome-C"
"876"	"WDR83"	"NOSIP"	"Spliceosome-C"
"877"	"PPIL3"	"PPIG"	"Spliceosome-C"
"878"	"PPWD1"	"PPIG"	"Spliceosome-C"
"879"	"WDR83"	"PPIG"	"Spliceosome-C"
"880"	"PPWD1"	"PPIL3"	"Spliceosome-C"
"881"	"WDR83"	"PPIL3"	"Spliceosome-C"
"882"	"WDR83"	"PPWD1"	"Spliceosome-C"
"883"	"TAF11"	"TAF10"	"TAF complex"
"884"	"TAF12"	"TAF10"	"TAF complex"
"885"	"TAF1L"	"TAF10"	"TAF complex"
"886"	"TAF10"	"TAF1"	"TAF complex"
"887"	"TAF2"	"TAF10"	"TAF complex"
"888"	"TAF3"	"TAF10"	"TAF complex"
"889"	"TAF4B"	"TAF10"	"TAF complex"
"890"	"TAF4"	"TAF10"	"TAF complex"
"891"	"TAF5"	"TAF10"	"TAF complex"
"892"	"TAF6"	"TAF10"	"TAF complex"
"893"	"TAF7"	"TAF10"	"TAF complex"
